id,host_id,availability_365,number_of_reviews_ltm
51680348,250042982,266,1.0
51551044,50887257,40,1.0
20855659,10704,309,1.0
20862382,105797912,52,1.0
30107470,1447144,342,1.0
30140705,1447144,363,1.0
1146163811054441103,204662752,33,1.0
1146170008331567786,274668580,230,1.0
1146307368359601389,438136382,311,1.0
1146337024618602998,386695668,269,1.0
1145799571025839695,42757066,263,1.0
46594596,226987961,209,1.0
1145849359755110771,565577444,65,1.0
1146151294684053672,274668580,32,1.0
1141254678272006200,461820156,154,1.0
1141797493835692559,196837591,143,1.0
1140750363192623524,50407122,64,1.0
1141021073216683107,4390085,341,1.0
1141223289595470950,37923698,239,1.0
1140484629330067660,86551441,222,1.0
26400467,75620994,342,1.0
1148343392130406172,9784103,110,1.0
1148390322402063375,514894479,25,1.0
50493670,130223809,257,1.0
51614589,103664314,0,1.0
612852285075636149,346367515,182,1.0
613469026813250579,383290348,334,1.0
1143482528557858979,47059252,140,1.0
1143516928482982808,47059252,134,1.0
1144039185272207997,4627509,212,1.0
1138289049191881009,395918039,269,1.0
1138306376725161321,566497881,261,1.0
36085506,3293439,213,1.0
1139032806681878527,29309694,0,1.0
1138166611205912358,454228487,197,1.0
684160,2001386,0,1.0
684639,3297466,305,1.0
684643,3297466,319,1.0
1135400651461158284,16773140,106,1.0
30552909,194993935,57,1.0
30553787,224618386,125,1.0
1133980016774702249,351332934,126,1.0
1134010343205386706,434893527,308,1.0
615164711592437659,370686449,167,1.0
615702048119626116,265193861,135,1.0
615783379480161875,388714704,314,1.0
615785639255363444,388714704,324,1.0
615792118555969802,388714704,327,1.0
37235215,4396136,48,1.0
37139019,1310304,260,1.0
1133184934071723245,250042982,140,1.0
1133197561598618557,511695223,267,1.0
1133198087085466666,100152046,53,1.0
1133214555724912900,511695223,210,1.0
1133458657707865232,1447144,269,1.0
1141904226577229799,461820156,154,1.0
47591789,238503767,252,1.0
616286146310894922,43153994,0,1.0
617340565353319819,49921153,84,1.0
617911681496767667,6907539,117,1.0
1142041414389498292,574038783,86,1.0
1142211734517969065,12481712,112,1.0
740113,3193594,108,1.0
37309491,1310304,220,1.0
1137621338500998757,297831939,262,1.0
51762174,193874212,190,1.0
32949171,184642867,0,1.0
27524491,96299106,134,1.0
26212962,127482361,258,1.0
37281924,7587496,11,1.0
36563695,274419996,0,1.0
37344482,1310304,249,1.0
627904325471591703,193874212,158,1.0
46673542,4146729,343,1.0
47526801,325564929,240,1.0
1136272823166885025,59131071,182,1.0
1132517918360661569,555644598,0,1.0
1137785735877154394,563900110,246,1.0
1136009511127281059,556212011,0,1.0
1132607435121530226,511695223,273,1.0
36592722,265193861,223,1.0
504657,1447144,365,1.0
511739,1447144,364,1.0
1130168607037229343,547929392,6,1.0
1130249250882013309,511695223,253,1.0
1130255044282397933,158023606,240,1.0
1130255062127915342,158023606,249,1.0
1128820893076560909,489563137,32,1.0
1129523818943346945,2262273,224,1.0
1129684980499837062,232691262,269,1.0
498416,1310304,218,1.0
51296945,413276114,341,1.0
18007337,123717342,137,1.0
625906297612533115,30833658,285,1.0
626485828979338493,3678711,175,1.0
626712028799576394,109618312,63,1.0
627902966300049789,346367515,224,1.0
51317769,413275475,339,1.0
51717729,405114289,38,1.0
36748618,64515600,86,1.0
36592423,265193861,322,1.0
536440,2635405,0,1.0
1128768889094415012,570854508,244,1.0
568185,2795488,345,1.0
1132367457726944888,571718870,0,1.0
627491490755564108,2608358,279,1.0
36860435,3014227,365,1.0
558366,2745490,72,1.0
1131021141139935057,164837343,362,1.0
1131083001701443023,571289218,296,1.0
1131603510592730219,389605038,2,1.0
1130524459802718173,33925784,150,1.0
1130922212538579395,480528,84,1.0
772098,1310304,279,1.0
1127591939954185167,187494825,256,1.0
938006,4212095,45,1.0
933094,665423,351,1.0
1126825957808998545,26342994,0,1.0
1126950099124126566,156650762,89,1.0
1127262119792865974,32037490,163,1.0
30761956,1744516,22,1.0
557266655986657026,64805231,248,1.0
45845405,204662752,217,1.0
46523186,4855882,259,1.0
51317870,413275475,277,1.0
1127345809803113130,570529038,314,1.0
988755,121825,96,1.0
1126681184686914848,563436426,197,1.0
937657,4212095,57,1.0
1126597168338373271,145324072,4,1.0
37477673,54310958,240,1.0
1130406849152495697,168078442,0,1.0
800045,4212095,53,1.0
814172,4260952,290,1.0
1122433507313432298,188772696,262,1.0
37645626,1824328,0,1.0
639908016297352117,25511951,26,1.0
638775155477260571,48574955,187,1.0
556434282651293891,439642628,340,1.0
21538579,12980367,0,1.0
37448468,282364620,19,1.0
1121596268916414275,506626343,223,1.0
1121641524404730373,565996845,74,1.0
1121714028062316053,569197989,68,1.0
889491,2394743,254,1.0
1218515,6649089,178,1.0
1120142834287175685,504121118,0,1.0
1120828684466724115,569024933,38,1.0
1118225943283710277,497192331,297,1.0
1119486513247730727,434893527,281,1.0
1118003821051236491,447375626,322,1.0
27293948,488117,288,1.0
27334545,556626,340,1.0
45733680,370718107,47,1.0
45734858,204662752,217,1.0
22515389,3039107,70,1.0
1117526006802069103,191063155,295,1.0
1117555538938975588,7260546,330,1.0
1120987297125645163,1391607,66,1.0
31019527,8166913,179,1.0
31185107,173771925,92,1.0
1100506,4805453,179,1.0
1116755523802398325,5540463,246,1.0
37006416,122086367,2,1.0
20743617,79500346,248,1.0
37033915,113186267,263,1.0
37041461,2262273,320,1.0
1139849,5729069,344,1.0
1115990203702245702,567861932,284,1.0
18197251,9916442,58,1.0
17820980,396363,0,1.0
1110637956329577602,557223380,125,1.0
37922757,14957011,89,1.0
1114991537896601434,47171261,111,1.0
1115011167361287995,21873399,265,1.0
1110209832853618008,45587972,136,1.0
1110210695570190116,159231006,125,1.0
1108719145744632954,84290886,206,1.0
1109264681471899898,25989182,0,1.0
1107141378912602959,3042389,158,1.0
1107228322596585758,447375626,309,1.0
1106440786953702619,2688205,174,1.0
38082752,265193861,199,1.0
38084157,197064207,302,1.0
37894367,157746231,84,1.0
51881776,396363,0,1.0
18231716,26828317,226,1.0
631060216539502961,443056621,0,1.0
633353759986464326,460582097,228,1.0
51932396,9478280,27,1.0
1114535229281068065,1447144,362,1.0
1114635850540973025,353282249,67,1.0
1102809654815716560,564785158,65,1.0
1106319292472634297,551998562,0,1.0
1113766651724448554,434893527,321,1.0
1113776872857743052,44267303,349,1.0
1113791157225251784,4390304,306,1.0
1113875197187704483,4390304,263,1.0
1114174660343266504,9753342,205,1.0
1112961723145412561,169460216,248,1.0
1112328589329256391,32776822,177,1.0
26978043,9784103,70,1.0
1112353208786620411,445185135,223,1.0
1112379860968362912,496924226,364,1.0
45617401,64805231,309,1.0
45675844,346367515,308,1.0
52158226,421972414,218,1.0
1111685907789212056,511695223,120,1.0
1111702411762767378,562920793,269,1.0
1111705401347395736,562920793,269,1.0
1111708325864084995,562920793,269,1.0
1105768065494524743,168078442,318,1.0
1106290028306097710,5034379,125,1.0
1106316128519238470,245340518,260,1.0
1111293516966300387,562848731,232,1.0
1111408737083689236,484326636,192,1.0
1111535485167377414,551998562,0,1.0
1102682250786800191,204662752,206,1.0
1102727489000712614,56681849,125,1.0
1104971164586818751,335570948,73,1.0
635976615699376862,447375626,148,1.0
18132625,437835392,188,1.0
634543217574471092,301610993,0,1.0
634553776336898095,2320210,149,1.0
634601443915474911,2819397,150,1.0
1101671063560980163,1447144,237,1.0
1101973517766559184,526274090,194,1.0
1102057691147275824,418183418,206,1.0
1102075721495236971,4212095,12,1.0
1101442354420128132,4085156,172,1.0
1101562774911343534,562920793,364,1.0
1100442654473368605,106282219,0,1.0
52378536,187494825,307,1.0
640557111239723731,2320210,106,1.0
45537946,96337383,247,1.0
21658683,117888638,230,1.0
38452094,293122543,51,1.0
38454060,2123240,0,1.0
38520944,37032072,279,1.0
1100642483994997386,525964587,107,1.0
1101012392425593085,357946540,82,1.0
1471893,1527960,108,1.0
1474989,7812285,0,1.0
1099826885949231409,3775349,223,1.0
1099896964788184922,58993125,20,1.0
1094749990627166645,518888520,245,1.0
1505984,4212095,54,1.0
1523802,8130906,87,1.0
1104269440150214272,225692228,234,1.0
1104383327156187191,562920793,364,1.0
30488093,109716786,330,1.0
32891703,182620548,61,1.0
32680404,238884286,0,1.0
32537392,204662752,217,1.0
38595019,299462,316,1.0
38614112,130223809,306,1.0
29605047,130223809,106,1.0
1103682242593161206,562920793,269,1.0
1103695536390726347,562920793,269,1.0
1103699957844764838,562920793,269,1.0
1103704412322820263,562920793,269,1.0
1103449655251703408,99751685,336,1.0
1103565769428992702,562920793,364,1.0
1103582175098090035,562920793,364,1.0
1103669742644984561,562920793,269,1.0
1103672913380837824,562920793,269,1.0
2224719,3972936,303,1.0
45489409,367613585,299,1.0
21993691,142876066,94,1.0
38773796,130223809,330,1.0
38818034,14743830,163,1.0
1947779,10072858,295,1.0
20081814,4379880,149,1.0
51956424,26059902,320,1.0
1097558294998209760,2262273,365,1.0
1094287126857688045,562724685,0,1.0
1097002486684048316,239550764,8,1.0
1097034495651279471,346367515,307,1.0
38869936,157746231,236,1.0
38894421,52313271,241,1.0
38923161,852380,295,1.0
651128822020421819,43565515,286,1.0
1092708743277116983,562348157,128,1.0
2120231,10582310,5,1.0
2506445,4212095,60,1.0
1091843777451250532,115783949,244,1.0
1091930281246224885,12111661,0,1.0
1084177839210475910,132056733,248,1.0
1085243706149824522,172462374,72,1.0
1096892007862950120,550473262,0,1.0
38309081,291259015,25,1.0
1083767310303905272,357857825,218,1.0
1096252722689214649,204662752,257,1.0
1096336871779706874,93906582,237,1.0
1096419753011580653,449867558,112,1.0
1095520042126193497,559427990,134,1.0
1095541312282650648,447375626,159,1.0
654135269374189140,447375626,0,1.0
649753050429298985,458386790,175,1.0
649791152644727058,480528,315,1.0
649855777757509943,461820156,249,1.0
1096087211942259427,64805231,248,1.0
1090207232171199074,517835451,333,1.0
1090421731181317201,40676061,123,1.0
1090454088287810023,3775349,67,1.0
52183108,265147782,0,1.0
52183684,1503151,53,1.0
50256039,105354815,279,1.0
50256341,346367515,298,1.0
26892947,74290038,178,1.0
2932168,2647278,151,1.0
30394608,216268236,38,1.0
2948832,15052431,365,1.0
1089668694499898095,346367515,303,1.0
17789490,35714730,32,1.0
1089883501403426499,2320210,33,1.0
2610473,12980367,0,1.0
1087881519893015174,561253400,239,1.0
1088231871047414625,4212095,67,1.0
1082694077396975875,27514370,167,1.0
1087094536666422542,74189875,123,1.0
1087542896677948017,1920353,41,1.0
1087560583828298230,24512893,336,1.0
2599849,6890187,17,1.0
2726925,13953449,227,1.0
1081819568635354335,445185135,104,1.0
2753314,14066470,295,1.0
1081648194428439621,426483512,359,1.0
1075910463172557523,447375626,213,1.0
26726767,200975146,319,1.0
3041431,5897477,270,1.0
1080529042982634017,480528,338,1.0
1085986416746928450,518888520,214,1.0
1080285708025658992,557568071,35,1.0
52181229,11503634,180,1.0
1079620402544259033,447375626,68,1.0
1079632983343639512,447375626,218,1.0
1079757722893278801,288314593,167,1.0
1073970649204734614,159231006,215,1.0
3400569,17082106,272,1.0
3432115,8449363,12,1.0
25996203,184642867,0,1.0
26008844,96299106,0,1.0
1072272498413256734,523314637,52,1.0
646794811266907066,22076771,239,1.0
644771126156262079,346367515,199,1.0
1072449028443608133,455185866,268,1.0
30494183,1447144,358,1.0
39548516,265193861,339,1.0
39565746,9866189,82,1.0
39575945,304077095,179,1.0
39577839,4085156,278,1.0
52311089,130223809,185,1.0
52292767,1503151,103,1.0
1067833452391775080,39789054,122,1.0
1071711865667463671,265193861,347,1.0
1071767665433870526,351328829,345,1.0
1072260260294054301,445185135,246,1.0
1072270900074870111,313101920,128,1.0
1066840098228849765,555762580,110,1.0
1066848065922778763,965053,44,1.0
648479221919428536,7637808,248,1.0
46480477,239550764,87,1.0
1078870934576627465,485880377,270,1.0
1066457291814708328,455185866,221,1.0
1077391769939455670,16067696,188,1.0
1077685284194828416,157621825,292,1.0
3250179,953719,249,1.0
3255204,2590119,137,1.0
1071211757604403248,351328829,120,1.0
1070957975635456492,7297778,169,1.0
1070982737262130704,239550764,33,1.0
1070985918114617655,1414702,312,1.0
3340494,2092211,266,1.0
3259447,15329885,63,1.0
1070092845980222899,5729069,338,1.0
1070293913326200685,346367515,44,1.0
1070302740863241983,158023606,87,1.0
1070469123497043279,25502424,217,1.0
658604959878719722,157746231,346,1.0
1065556655007961431,357946540,268,1.0
1065743258983020252,204662752,52,1.0
1065751573868396394,555643058,88,1.0
1065779323474295332,302569578,117,1.0
3756811,582060,44,1.0
1064280619767582262,20790978,300,1.0
1057383263043727875,357946540,227,1.0
1057798613690701824,176745022,245,1.0
52399061,388714704,268,1.0
52425716,388714704,305,1.0
20596590,3775349,249,1.0
52296403,1503151,97,1.0
49169071,250042982,203,1.0
550643902385565270,439642628,311,1.0
550814445416251511,7260546,349,1.0
551154266728508418,439642628,301,1.0
648985087490645607,26059902,320,1.0
649003007084184230,4506446,365,1.0
1057306837962711492,497092508,179,1.0
1056349547639371013,377967173,180,1.0
1068783462283908080,39789054,242,1.0
1068783767669712884,39789054,152,1.0
1068940426979024567,9548670,148,1.0
1069421828421936909,459692907,35,1.0
1062184717132746819,554615140,364,1.0
40248216,265193861,229,1.0
40271680,301610993,0,1.0
39744000,10704,144,1.0
39746717,1447144,365,1.0
39747728,265193861,316,1.0
39765969,183513865,0,1.0
659370018873587642,10693680,321,1.0
655123702655946838,436641358,263,1.0
655470104406488560,346367515,243,1.0
25342863,191200682,302,1.0
1061376084292480026,551955572,38,1.0
1061444718722174096,551826053,36,1.0
1060745039438068628,115783949,191,1.0
1060987254938337270,1310304,257,1.0
1060243740538674801,357946540,122,1.0
3926031,4212095,49,1.0
1053346376392724291,64805231,229,1.0
1054302451504926884,351451981,277,1.0
1051722287904574359,357946540,217,1.0
46276885,253465692,266,1.0
46277336,253465692,280,1.0
656254736722976704,447375626,63,1.0
656285056304090205,22059065,76,1.0
657114901851072904,64805231,260,1.0
52398021,302849450,322,1.0
1044174584517550733,3635577,63,1.0
1044205548949824922,550521861,122,1.0
1044646082136958347,221480824,309,1.0
25284158,54820821,311,1.0
1044647968840757001,221480824,309,1.0
1044715686448026278,27514370,151,1.0
4749831,24512893,328,1.0
1044066261066890202,1447144,270,1.0
4556090,8936234,289,1.0
1051338207146039925,1447144,269,1.0
1058025687840751381,357946540,194,1.0
1060045997691420702,553949593,5,1.0
1050628012596083565,72842971,91,1.0
1050637339120980897,72842971,32,1.0
1050644510498976632,72842971,8,1.0
1051166196543766622,5384959,0,1.0
665697190456116376,265193861,322,1.0
665848333482184903,5264883,311,1.0
665024699813526603,265193861,230,1.0
39944955,306713860,236,1.0
5112386,10693680,116,1.0
1049796210745190323,1447144,267,1.0
1049987811643921017,346367515,243,1.0
49783680,5729069,345,1.0
1046976183916834102,510942439,0,1.0
40056381,216674071,341,1.0
1039180509338421359,1447144,271,1.0
1039252903224981066,64805231,243,1.0
667413608000140754,2207899,170,1.0
1039618810131006061,204662752,34,1.0
1040361055388880157,4509964,148,1.0
40103238,1447144,365,1.0
40025232,108551851,149,1.0
52590453,3615168,28,1.0
1030403433879426917,489650915,158,1.0
1030953940086350824,547797067,0,1.0
1036970333462158553,1447144,365,1.0
1036124547865026580,395918039,83,1.0
1036870133820521808,548840813,239,1.0
1035252988078005663,518888520,213,1.0
1035351814264175433,204662752,58,1.0
40084447,1447144,359,1.0
46165095,437273,183,1.0
659883255088948346,77505848,349,1.0
659993664314807771,427640443,236,1.0
666563259093604652,253465692,315,1.0
1035531274898358053,346367515,0,1.0
1034661105642254597,438136382,0,1.0
1034736959922989118,14821932,335,1.0
1034746838752412479,498834040,0,1.0
1034818876277498756,24182947,196,1.0
5024857,9478280,275,1.0
52360390,35936647,341,1.0
52680433,1503151,247,1.0
20318868,336524176,309,1.0
1034548524106779041,1093718,363,1.0
1026856731346737455,1447144,365,1.0
1027247146473396083,159289083,101,1.0
1027579726403649011,53155665,5,1.0
1028207998658037711,11133196,310,1.0
1030300163371886351,204662752,53,1.0
40116681,309586865,342,1.0
40130840,271226374,217,1.0
552770261606088875,20790978,322,1.0
553268773486910903,47171261,164,1.0
40138005,1461250,221,1.0
1026596303451962669,121674303,163,1.0
1026673971311302976,265193861,346,1.0
1029476998261559931,447375626,72,1.0
1029705327499539931,10794630,87,1.0
1024569563147562021,475877496,47,1.0
1024616258524473853,1447144,5,1.0
1025105807450163642,518888520,247,1.0
1025121539292193251,1447144,269,1.0
1025130944003264767,449485386,0,1.0
660135644455590631,418270816,286,1.0
660138339665707557,418270816,316,1.0
660852398051761463,121814318,363,1.0
551916298692049832,346367515,330,1.0
552597245099014768,130223809,257,1.0
1024447057599472650,449485386,95,1.0
5566954,5729069,349,1.0
27916731,209872731,324,1.0
33158510,129000409,343,1.0
1023737341189572022,449485386,218,1.0
1023919741707217118,1447144,262,1.0
1021741726262614984,488337435,163,1.0
5724813,9478280,62,1.0
1026045466068948387,449485386,177,1.0
